SIGLA,DS_SIGLA,ANOMES_FINAL_OBRA,UN,CD_CONTA,DS_CONTA,BANCO,UF,PAIS,MOEDA,REGIAO,CLIENTE,ANOMES,VALOR
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,6800,HOLDING % CE FIN                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-193.952.480.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,6995,DIVERSOS PRESIDENCIA FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,155.114.710.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,6995,DIVERSOS PRESIDENCIA FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,155.114.710.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,6995,DIVERSOS PRESIDENCIA FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,155.114.710.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,6995,DIVERSOS PRESIDENCIA FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-155.114.710.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7006,DSCX AJUSTE MERCADO FIN                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-56.802.143.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7006,DSCX AJUSTE MERCADO FIN                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-56.802.143.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7006,DSCX AJUSTE MERCADO FIN                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-56.802.143.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7006,DSCX AJUSTE MERCADO FIN                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,56.802.143.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7006,DSCX AJUSTE MERCADO FIN                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-11.428.885.890.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7006,DSCX AJUSTE MERCADO FIN                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-11.428.885.890.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7006,DSCX AJUSTE MERCADO FIN                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-11.428.885.890.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7006,DSCX AJUSTE MERCADO FIN                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,11.428.885.890.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7009,OVERHEAD GERAL FIN BRASIL - AJ          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,3.346.177.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7009,OVERHEAD GERAL FIN BRASIL - AJ          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,3.346.177.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7009,OVERHEAD GERAL FIN BRASIL - AJ          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,3.346.177.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7009,OVERHEAD GERAL FIN BRASIL - AJ          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,3.346.177.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7009,OVERHEAD GERAL FIN BRASIL - AJ          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-3.346.177.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7010,OVERHEAD GERAL FIN BRASIL               ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-70.439.360.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7010,OVERHEAD GERAL FIN BRASIL               ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-70.439.360.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7010,OVERHEAD GERAL FIN BRASIL               ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-70.439.360.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7010,OVERHEAD GERAL FIN BRASIL               ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-70.439.360.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7010,OVERHEAD GERAL FIN BRASIL               ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,70.439.360.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7010,OVERHEAD GERAL FIN BRASIL               ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.569.537.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7010,OVERHEAD GERAL FIN BRASIL               ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.569.537.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7010,OVERHEAD GERAL FIN BRASIL               ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.569.537.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7010,OVERHEAD GERAL FIN BRASIL               ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.569.537.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7010,OVERHEAD GERAL FIN BRASIL               ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-1.569.537.210.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-4.663.857.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-4.663.857.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-4.663.857.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.663.857.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-2.660.000.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-2.660.000.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-2.660.000.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,2.660.000.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7026,OVER ESPCIFICO DISP. FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.950.024.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7026,OVER ESPCIFICO DISP. FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.950.024.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7026,OVER ESPCIFICO DISP. FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.950.024.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7026,OVER ESPCIFICO DISP. FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.950.024.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7026,OVER ESPCIFICO DISP. FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-1.950.024.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7026,OVER ESPCIFICO DISP. FIN                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7026,OVER ESPCIFICO DISP. FIN                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7026,OVER ESPCIFICO DISP. FIN                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7026,OVER ESPCIFICO DISP. FIN                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7026,OVER ESPCIFICO DISP. FIN                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7045,DSCX IR OBRAS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-7.793.972.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7045,DSCX IR OBRAS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-7.793.972.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7045,DSCX IR OBRAS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-7.793.972.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7045,DSCX IR OBRAS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,7.793.972.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7045,DSCX IR OBRAS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7045,DSCX IR OBRAS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7045,DSCX IR OBRAS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7045,DSCX IR OBRAS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,30.343.656.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,30.343.656.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,30.343.656.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-30.343.656.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,5.473.469.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,5.473.469.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,5.473.469.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-5.473.469.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7900,SALDO OPERACIONAL                       ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,103.911.695.000.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,7900,SALDO OPERACIONAL                       ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-94.005.009.400.000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,8105,DIFERIDO                                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,8105,DIFERIDO                                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,8105,DIFERIDO                                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,8105,DIFERIDO                                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPAL ,VAR PRE AMêRICA LATINA             ,NULL,AmÇrica Latina                          ,8105,DIFERIDO                                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
